product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price
KELP,49300.0,"[2019.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2019.0,21.0,2022.0,-22.0,-22.0,21.0,43.0,2020.5,2020.5348837209303,-50.0,50.0,38.0,,,,,,,,,2020.5
RAINFOREST_RESIN,49300.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 1.0, 21.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9998.0,9.0,10004.0,-1.0,-22.0,31.0,53.0,10001.0,9999.66037735849,-50.0,50.0,-14.0,,,,,,,,,10000.2
KELP,49400.0,"[2021.0, 2020.0, 2019.0, nan]","[9.0, 5.0, 20.0, nan]","[2022.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2021.0,9.0,2022.0,-20.0,-20.0,34.0,54.0,2021.5,2020.537037037037,-50.0,50.0,38.0,,,,,,,,,2020.7
RAINFOREST_RESIN,49400.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,-14.0,,,,,,,,,10000.2
KELP,49500.0,"[2019.0, nan, nan, nan]","[40.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-32.0, nan, nan, nan]",2019.0,40.0,2022.0,-32.0,-32.0,40.0,72.0,2020.5,2020.3333333333333,-50.0,50.0,29.0,,,,,,,,,2020.7
RAINFOREST_RESIN,49500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,-14.0,,,,,,,,,10000.2
KELP,49600.0,"[2021.0, 2019.0, nan, nan]","[1.0, 24.0, nan, nan]","[2022.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2021.0,1.0,2022.0,-24.0,-24.0,25.0,49.0,2021.5,2020.5102040816328,-50.0,50.0,29.0,,,,,,,,,2020.9
RAINFOREST_RESIN,49600.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-14.0,,,,,,,,,10000.2
KELP,49700.0,"[2019.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2019.0,28.0,2022.0,-28.0,-28.0,28.0,56.0,2020.5,2020.5,-50.0,50.0,28.0,,,,,,,,,2020.9
RAINFOREST_RESIN,49700.0,"[9998.0, 9996.0, 9995.0, nan]","[7.0, 2.0, 26.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9998.0,7.0,10004.0,-2.0,-28.0,35.0,63.0,10001.0,9999.777777777777,-50.0,50.0,-14.0,,,,,,,,,10000.4
KELP,49800.0,"[2019.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2020.0, 2023.0, nan, nan]","[-5.0, -25.0, nan, nan]",2019.0,25.0,2020.0,-5.0,-30.0,25.0,55.0,2019.5,2020.909090909091,-50.0,50.0,28.0,,,,,,,,,2020.7
RAINFOREST_RESIN,49800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,-14.0,,,,,,,,,10000.2
KELP,49900.0,"[2019.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2019.0,23.0,2023.0,-23.0,-23.0,23.0,46.0,2021.0,2021.0,-50.0,50.0,33.0,,,,,,,,,2020.6
RAINFOREST_RESIN,49900.0,"[9998.0, 9995.0, nan, nan]","[3.0, 23.0, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9998.0,3.0,10005.0,-23.0,-23.0,26.0,49.0,10001.5,9999.877551020409,-50.0,50.0,-14.0,,,,,,,,,10000.5
KELP,50000.0,"[2019.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2022.0, 2023.0, nan, nan]","[-1.0, -20.0, nan, nan]",2019.0,21.0,2022.0,-1.0,-21.0,21.0,42.0,2020.5,2020.9761904761904,-50.0,50.0,33.0,,,,,,,,,2020.6
RAINFOREST_RESIN,50000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,-14.0,,,,,,,,,10000.5
KELP,50100.0,"[2019.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2021.0, 2022.0, nan, nan]","[-2.0, -24.0, nan, nan]",2019.0,24.0,2021.0,-2.0,-26.0,24.0,50.0,2020.0,2020.52,-50.0,50.0,33.0,,,,,,,,,2020.3
RAINFOREST_RESIN,50100.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-14.0,,,,,,,,,10000.5
KELP,50200.0,"[2019.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2019.0,24.0,2023.0,-24.0,-24.0,24.0,48.0,2021.0,2021.0,-50.0,50.0,33.0,,,,,,,,,2020.4
RAINFOREST_RESIN,50200.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-14.0,,,,,,,,,10000.3
KELP,50300.0,"[2019.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2019.0,30.0,2023.0,-30.0,-30.0,30.0,60.0,2021.0,2021.0,-50.0,50.0,33.0,,,,,,,,,2020.7
RAINFOREST_RESIN,50300.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-10.0, -30.0, nan, nan]",9995.0,30.0,10002.0,-10.0,-40.0,30.0,70.0,9998.5,10000.285714285714,-50.0,50.0,-14.0,,,,,,,,,10000.0
KELP,50400.0,"[2019.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2021.0, 2023.0, nan, nan]","[-3.0, -23.0, nan, nan]",2019.0,23.0,2021.0,-3.0,-26.0,23.0,49.0,2020.0,2021.0,-50.0,50.0,33.0,,,,,,,,,2020.5
RAINFOREST_RESIN,50400.0,"[9998.0, 9996.0, 9995.0, nan]","[4.0, 1.0, 22.0, nan]","[10000.0, 10004.0, 10005.0, nan]","[-2.0, -1.0, -22.0, nan]",9998.0,4.0,10000.0,-2.0,-25.0,27.0,52.0,9999.0,9999.846153846154,-50.0,50.0,-14.0,,,,,,,,,9999.5
KELP,50500.0,"[2019.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2019.0,25.0,2023.0,-25.0,-25.0,25.0,50.0,2021.0,2021.0,-50.0,50.0,33.0,,,,,,,,,2020.6
RAINFOREST_RESIN,50500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,-14.0,,,,,,,,,9999.5
KELP,50600.0,"[2019.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2020.0, 2023.0, nan, nan]","[-6.0, -23.0, nan, nan]",2019.0,21.0,2020.0,-6.0,-29.0,21.0,50.0,2019.5,2020.96,-50.0,50.0,33.0,,,,,,,,,2020.5
RAINFOREST_RESIN,50600.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 2.0, 21.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",10002.0,1.0,10004.0,-2.0,-23.0,24.0,47.0,10003.0,10000.04255319149,-50.0,50.0,-14.0,,,,,,,,,10000.1
KELP,50700.0,"[2020.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2020.0,24.0,2023.0,-24.0,-24.0,24.0,48.0,2021.5,2021.5,-50.0,50.0,39.0,,,,,,,,,2020.6
RAINFOREST_RESIN,50700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-15.0,,,,,,,,,10000.1
KELP,50800.0,"[2022.0, 2020.0, nan, nan]","[1.0, 24.0, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2022.0,1.0,2023.0,-24.0,-24.0,25.0,49.0,2022.5,2021.5102040816328,-50.0,50.0,39.0,,,,,,,,,2020.9
RAINFOREST_RESIN,50800.0,"[10002.0, 9996.0, 9995.0, nan]","[5.0, 2.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",10002.0,5.0,10004.0,-2.0,-24.0,29.0,53.0,10003.0,10000.188679245282,-50.0,50.0,-15.0,,,,,,,,,10001.0
KELP,50900.0,"[2020.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2022.0, 2023.0, nan, nan]","[-4.0, -28.0, nan, nan]",2020.0,28.0,2022.0,-4.0,-32.0,28.0,60.0,2021.0,2021.5333333333333,-50.0,50.0,38.0,,,,,,,,,2021.1
RAINFOREST_RESIN,50900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,-20.0,,,,,,,,,10001.2
KELP,51000.0,"[2020.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2020.0,28.0,2023.0,-28.0,-28.0,28.0,56.0,2021.5,2021.5,-50.0,50.0,38.0,,,,,,,,,2021.2
RAINFOREST_RESIN,51000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,-20.0,,,,,,,,,10001.2
KELP,51100.0,"[2020.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2020.0,26.0,2023.0,-26.0,-26.0,26.0,52.0,2021.5,2021.5,-50.0,50.0,38.0,,,,,,,,,2021.6
RAINFOREST_RESIN,51100.0,"[9998.0, 9996.0, 9995.0, nan]","[6.0, 1.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9998.0,6.0,10004.0,-1.0,-26.0,32.0,58.0,10001.0,9999.793103448275,-50.0,50.0,-20.0,,,,,,,,,10000.8
KELP,51200.0,"[2020.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2020.0,30.0,2023.0,-30.0,-30.0,30.0,60.0,2021.5,2021.5,-50.0,50.0,38.0,,,,,,,,,2021.6
RAINFOREST_RESIN,51200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,-20.0,,,,,,,,,10000.8
KELP,51300.0,"[2020.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2020.0,25.0,2023.0,-25.0,-25.0,25.0,50.0,2021.5,2021.5,-50.0,50.0,38.0,,,,,,,,,2021.4
RAINFOREST_RESIN,51300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,-20.0,,,,,,,,,10000.2
KELP,51400.0,"[2020.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2020.0,30.0,2023.0,-30.0,-30.0,30.0,60.0,2021.5,2021.5,-50.0,50.0,38.0,,,,,,,,,2021.5
RAINFOREST_RESIN,51400.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-3.0, -30.0, nan, nan]",9995.0,30.0,10002.0,-3.0,-33.0,30.0,63.0,9998.5,10000.095238095239,-50.0,50.0,-20.0,,,,,,,,,9999.9
KELP,51500.0,"[2022.0, 2020.0, nan, nan]","[1.0, 30.0, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2022.0,1.0,2023.0,-30.0,-30.0,31.0,61.0,2022.5,2021.5081967213114,-50.0,50.0,38.0,,,,,,,,,2021.7
RAINFOREST_RESIN,51500.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,-20.0,,,,,,,,,9999.9
KELP,51600.0,"[2021.0, 2020.0, nan, nan]","[5.0, 24.0, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2021.0,5.0,2023.0,-24.0,-24.0,29.0,53.0,2022.0,2021.4528301886792,-50.0,50.0,37.0,,,,,,,,,2021.8
RAINFOREST_RESIN,51600.0,"[10000.0, 9996.0, 9995.0, nan]","[5.0, 2.0, 22.0, nan]","[10002.0, 10004.0, 10005.0, nan]","[-1.0, -2.0, -22.0, nan]",10000.0,5.0,10002.0,-1.0,-25.0,29.0,54.0,10001.0,10000.037037037036,-50.0,50.0,-20.0,,,,,,,,,9999.9
KELP,51700.0,"[2020.0, nan, nan, nan]","[16.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2020.0,16.0,2023.0,-20.0,-20.0,16.0,36.0,2021.5,2021.6666666666667,-50.0,50.0,37.0,,,,,,,,,2021.8
RAINFOREST_RESIN,51700.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,9999.9
KELP,51800.0,"[2020.0, 2019.0, nan, nan]","[1.0, 24.0, nan, nan]","[2023.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2020.0,1.0,2023.0,-25.0,-25.0,25.0,50.0,2021.5,2021.02,-50.0,50.0,37.0,,,,,,,,,2021.8
RAINFOREST_RESIN,51800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,9999.9
KELP,51900.0,"[2021.0, 2019.0, nan, nan]","[4.0, 24.0, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2021.0,4.0,2023.0,-24.0,-24.0,28.0,52.0,2022.0,2021.0,-50.0,50.0,37.0,,,,,,,,,2021.9
RAINFOREST_RESIN,51900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,10000.2
KELP,52000.0,"[2019.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2021.0, 2023.0, nan, nan]","[-6.0, -29.0, nan, nan]",2019.0,29.0,2021.0,-6.0,-35.0,29.0,64.0,2020.0,2021.0,-50.0,50.0,37.0,,,,,,,,,2021.4
RAINFOREST_RESIN,52000.0,"[9998.0, 9995.0, nan, nan]","[3.0, 29.0, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9998.0,3.0,10005.0,-29.0,-29.0,32.0,61.0,10001.5,9999.901639344262,-50.0,50.0,-25.0,,,,,,,,,10000.5
KELP,52100.0,"[2019.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2019.0,21.0,2023.0,-21.0,-21.0,21.0,42.0,2021.0,2021.0,-50.0,50.0,43.0,,,,,,,,,2021.2
RAINFOREST_RESIN,52100.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,10000.3
KELP,52200.0,"[2019.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2019.0,31.0,2023.0,-31.0,-31.0,31.0,62.0,2021.0,2021.0,-50.0,50.0,43.0,,,,,,,,,2021.1
RAINFOREST_RESIN,52200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -29.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,10000.3
KELP,52300.0,"[2022.0, 2019.0, nan, nan]","[1.0, 28.0, nan, nan]","[2023.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2022.0,1.0,2023.0,-28.0,-28.0,29.0,57.0,2022.5,2021.017543859649,-50.0,50.0,43.0,,,,,,,,,2021.3
RAINFOREST_RESIN,52300.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 27.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-28.0,29.0,57.0,10003.0,10000.035087719298,-50.0,50.0,-25.0,,,,,,,,,10000.9
KELP,52400.0,"[2020.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2020.0,30.0,2023.0,-30.0,-30.0,30.0,60.0,2021.5,2021.5,-50.0,50.0,42.0,,,,,,,,,2021.2
RAINFOREST_RESIN,52400.0,"[9998.0, 9996.0, 9995.0, nan]","[3.0, 1.0, 29.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9998.0,3.0,10004.0,-1.0,-30.0,33.0,63.0,10001.0,9999.904761904761,-50.0,50.0,-26.0,,,,,,,,,10001.1
KELP,52500.0,"[2022.0, 2020.0, nan, nan]","[1.0, 28.0, nan, nan]","[2023.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2022.0,1.0,2023.0,-28.0,-28.0,29.0,57.0,2022.5,2021.5087719298247,-50.0,50.0,42.0,,,,,,,,,2021.7
RAINFOREST_RESIN,52500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-1.0, -1.0, -27.0, nan]",9996.0,1.0,9998.0,-1.0,-29.0,28.0,57.0,9997.0,9999.964912280702,-50.0,50.0,-26.0,,,,,,,,,10000.2
KELP,52600.0,"[2020.0, 2019.0, nan, nan]","[1.0, 22.0, nan, nan]","[2021.0, 2023.0, nan, nan]","[-4.0, -23.0, nan, nan]",2020.0,1.0,2021.0,-4.0,-27.0,23.0,50.0,2020.5,2021.02,-50.0,50.0,41.0,,,,,,,,,2021.6
RAINFOREST_RESIN,52600.0,"[9998.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 22.0, nan]","[10000.0, 10004.0, 10005.0, nan]","[-4.0, -1.0, -22.0, nan]",9998.0,1.0,10000.0,-4.0,-27.0,24.0,51.0,9999.0,9999.960784313726,-50.0,50.0,-25.0,,,,,,,,,10000.0
KELP,52700.0,"[2019.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2019.0,26.0,2023.0,-27.0,-27.0,26.0,53.0,2021.0,2021.0377358490566,-50.0,50.0,45.0,,,,,,,,,2021.6
RAINFOREST_RESIN,52700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,10000.0
KELP,52800.0,"[2019.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2019.0,26.0,2023.0,-26.0,-26.0,26.0,52.0,2021.0,2021.0,-50.0,50.0,45.0,,,,,,,,,2021.3
RAINFOREST_RESIN,52800.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,9999.4
KELP,52900.0,"[2020.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2020.0,30.0,2023.0,-30.0,-30.0,30.0,60.0,2021.5,2021.5,-50.0,50.0,45.0,,,,,,,,,2021.3
RAINFOREST_RESIN,52900.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,9999.2
KELP,53000.0,"[2020.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2020.0,21.0,2023.0,-21.0,-21.0,21.0,42.0,2021.5,2021.5,-50.0,50.0,45.0,,,,,,,,,2021.1
RAINFOREST_RESIN,53000.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 20.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-21.0,22.0,43.0,10003.0,10000.046511627907,-50.0,50.0,-25.0,,,,,,,,,10000.4
KELP,53100.0,"[2019.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2019.0,24.0,2023.0,-24.0,-24.0,24.0,48.0,2021.0,2021.0,-50.0,50.0,45.0,,,,,,,,,2021.2
RAINFOREST_RESIN,53100.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-26.0,,,,,,,,,10000.6
KELP,53200.0,"[2022.0, 2019.0, nan, nan]","[1.0, 31.0, nan, nan]","[2023.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2022.0,1.0,2023.0,-31.0,-31.0,32.0,63.0,2022.5,2021.015873015873,-50.0,50.0,45.0,,,,,,,,,2021.5
RAINFOREST_RESIN,53200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,-26.0,,,,,,,,,10000.6
KELP,53300.0,"[2020.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2020.0,29.0,2023.0,-29.0,-29.0,29.0,58.0,2021.5,2021.5,-50.0,50.0,44.0,,,,,,,,,2021.6
RAINFOREST_RESIN,53300.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,-26.0,,,,,,,,,10000.6
KELP,53400.0,"[2020.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2020.0,25.0,2023.0,-25.0,-25.0,25.0,50.0,2021.5,2021.5,-50.0,50.0,44.0,,,,,,,,,2021.6
RAINFOREST_RESIN,53400.0,"[9998.0, 9996.0, 9995.0, nan]","[6.0, 2.0, 23.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9998.0,6.0,10004.0,-2.0,-25.0,31.0,56.0,10001.0,9999.785714285714,-50.0,50.0,-26.0,,,,,,,,,10000.8
KELP,53500.0,"[2020.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2020.0,23.0,2023.0,-23.0,-23.0,23.0,46.0,2021.5,2021.5,-50.0,50.0,44.0,,,,,,,,,2021.6
RAINFOREST_RESIN,53500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-1.0, -2.0, -21.0, nan]",9996.0,2.0,10002.0,-1.0,-24.0,23.0,47.0,9999.0,10000.04255319149,-50.0,50.0,-26.0,,,,,,,,,10000.0
KELP,53600.0,"[2020.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2020.0,24.0,2023.0,-24.0,-24.0,24.0,48.0,2021.5,2021.5,-50.0,50.0,44.0,,,,,,,,,2021.7
RAINFOREST_RESIN,53600.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-9.0, -24.0, nan, nan]",9995.0,24.0,9998.0,-9.0,-33.0,24.0,57.0,9996.5,9999.684210526315,-50.0,50.0,-26.0,,,,,,,,,9999.3
KELP,53700.0,"[2019.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2019.0,30.0,2023.0,-30.0,-30.0,30.0,60.0,2021.0,2021.0,-50.0,50.0,44.0,,,,,,,,,2021.4
RAINFOREST_RESIN,53700.0,"[9998.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9998.0,1.0,10005.0,-30.0,-30.0,31.0,61.0,10001.5,9999.967213114754,-50.0,50.0,-17.0,,,,,,,,,9999.6
