product,timestamp,strategy_name,mid_price,sma5x20_signal,signal_shifted,position,entry_price,exit_price,pnl,cum_pnl,sma10x30_signal,sma15x30_signal,sma10x40_signal,sma15x40_signal,sma20x40_signal
SQUID_INK,29000.0,sma20x40,1852.5,,-1.0,1,1852.5,1852.5,-3.5,-6.0,,,,,1.0
SQUID_INK,29000.0,sma5x20,1852.5,-1.0,-1.0,0,,,,9.0,,,,,
KELP,29100.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29100.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29100.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29100.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29100.0,sma20x40,2034.5,,1.0,-1,2034.5,2034.5,-1.0,-3.5,,,,,-1.0
KELP,29100.0,sma5x20,2034.5,-1.0,-1.0,0,,,,-31.5,,,,,
RAINFOREST_RESIN,29100.0,sma10x30,9998.5,,-1.0,0,,,,-94.0,-1.0,,,,
RAINFOREST_RESIN,29100.0,sma10x40,9998.5,,-1.0,0,,,,-82.0,,,-1.0,,
RAINFOREST_RESIN,29100.0,sma15x30,9998.5,,-1.0,1,9998.5,9998.5,-1.5,-38.5,,1.0,,,
RAINFOREST_RESIN,29100.0,sma15x40,9998.5,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29100.0,sma20x40,9998.5,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29100.0,sma5x20,9998.5,1.0,1.0,0,,,,-114.0,,,,,
SQUID_INK,29100.0,sma10x30,1851.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29100.0,sma10x40,1851.5,,-1.0,0,,,,6.0,,,-1.0,,
SQUID_INK,29100.0,sma15x30,1851.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29100.0,sma15x40,1851.5,,-1.0,0,,,,11.0,,,,-1.0,
SQUID_INK,29100.0,sma20x40,1851.5,,1.0,0,,,,-6.0,,,,,1.0
SQUID_INK,29100.0,sma5x20,1851.5,1.0,-1.0,1,1851.5,1851.5,-2.0,7.0,,,,,
KELP,29200.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29200.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29200.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29200.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29200.0,sma20x40,2034.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,29200.0,sma5x20,2034.5,0.0,-1.0,0,,,,-31.5,,,,,
RAINFOREST_RESIN,29200.0,sma10x30,10000.0,,-1.0,0,,,,-94.0,-1.0,,,,
RAINFOREST_RESIN,29200.0,sma10x40,10000.0,,-1.0,0,,,,-82.0,,,-1.0,,
RAINFOREST_RESIN,29200.0,sma15x30,10000.0,,1.0,0,,,,-38.5,,1.0,,,
RAINFOREST_RESIN,29200.0,sma15x40,10000.0,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29200.0,sma20x40,10000.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29200.0,sma5x20,10000.0,1.0,1.0,0,,,,-114.0,,,,,
SQUID_INK,29200.0,sma10x30,1851.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29200.0,sma10x40,1851.5,,-1.0,1,1851.5,1851.5,-1.0,5.0,,,1.0,,
SQUID_INK,29200.0,sma15x30,1851.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29200.0,sma15x40,1851.5,,-1.0,0,,,,11.0,,,,-1.0,
SQUID_INK,29200.0,sma20x40,1851.5,,1.0,-1,1851.5,1851.5,-1.0,-7.0,,,,,-1.0
SQUID_INK,29200.0,sma5x20,1851.5,1.0,1.0,0,,,,7.0,,,,,
KELP,29300.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29300.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29300.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29300.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29300.0,sma20x40,2034.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,29300.0,sma5x20,2034.5,0.0,0.0,0,,,,-31.5,,,,,
RAINFOREST_RESIN,29300.0,sma10x30,10000.0,,-1.0,0,,,,-94.0,-1.0,,,,
RAINFOREST_RESIN,29300.0,sma10x40,10000.0,,-1.0,0,,,,-82.0,,,-1.0,,
RAINFOREST_RESIN,29300.0,sma15x30,10000.0,,1.0,0,,,,-38.5,,1.0,,,
RAINFOREST_RESIN,29300.0,sma15x40,10000.0,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29300.0,sma20x40,10000.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29300.0,sma5x20,10000.0,1.0,1.0,0,,,,-114.0,,,,,
SQUID_INK,29300.0,sma10x30,1851.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29300.0,sma10x40,1851.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,29300.0,sma15x30,1851.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29300.0,sma15x40,1851.5,,-1.0,1,1851.5,1851.5,-3.0,8.0,,,,1.0,
SQUID_INK,29300.0,sma20x40,1851.5,,-1.0,1,1851.5,1851.5,0.0,-7.0,,,,,1.0
SQUID_INK,29300.0,sma5x20,1851.5,1.0,1.0,0,,,,7.0,,,,,
KELP,29400.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29400.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29400.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29400.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29400.0,sma20x40,2034.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,29400.0,sma5x20,2034.5,1.0,0.0,1,2034.5,2034.5,-0.5,-32.0,,,,,
RAINFOREST_RESIN,29400.0,sma10x30,9999.0,,-1.0,1,9999.0,9999.0,-2.0,-96.0,1.0,,,,
RAINFOREST_RESIN,29400.0,sma10x40,9999.0,,-1.0,0,,,,-82.0,,,-1.0,,
RAINFOREST_RESIN,29400.0,sma15x30,9999.0,,1.0,0,,,,-38.5,,1.0,,,
RAINFOREST_RESIN,29400.0,sma15x40,9999.0,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29400.0,sma20x40,9999.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29400.0,sma5x20,9999.0,1.0,1.0,0,,,,-114.0,,,,,
SQUID_INK,29400.0,sma10x30,1852.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29400.0,sma10x40,1852.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,29400.0,sma15x30,1852.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29400.0,sma15x40,1852.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,29400.0,sma20x40,1852.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,29400.0,sma5x20,1852.5,1.0,1.0,0,,,,7.0,,,,,
KELP,29500.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29500.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29500.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29500.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29500.0,sma20x40,2034.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,29500.0,sma5x20,2034.5,1.0,1.0,0,,,,-32.0,,,,,
RAINFOREST_RESIN,29500.0,sma10x30,10001.5,,1.0,0,,,,-96.0,1.0,,,,
RAINFOREST_RESIN,29500.0,sma10x40,10001.5,,-1.0,0,,,,-82.0,,,-1.0,,
RAINFOREST_RESIN,29500.0,sma15x30,10001.5,,1.0,0,,,,-38.5,,1.0,,,
RAINFOREST_RESIN,29500.0,sma15x40,10001.5,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29500.0,sma20x40,10001.5,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29500.0,sma5x20,10001.5,-1.0,1.0,-1,10001.5,10001.5,-1.5,-115.5,,,,,
SQUID_INK,29500.0,sma10x30,1851.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29500.0,sma10x40,1851.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,29500.0,sma15x30,1851.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29500.0,sma15x40,1851.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,29500.0,sma20x40,1851.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,29500.0,sma5x20,1851.5,1.0,1.0,0,,,,7.0,,,,,
KELP,29600.0,sma10x30,2033.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29600.0,sma10x40,2033.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29600.0,sma15x30,2033.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29600.0,sma15x40,2033.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29600.0,sma20x40,2033.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,29600.0,sma5x20,2033.5,-1.0,1.0,-1,2033.5,2033.5,-1.0,-33.0,,,,,
RAINFOREST_RESIN,29600.0,sma10x30,9998.0,,1.0,0,,,,-96.0,1.0,,,,
RAINFOREST_RESIN,29600.0,sma10x40,9998.0,,-1.0,0,,,,-82.0,,,-1.0,,
RAINFOREST_RESIN,29600.0,sma15x30,9998.0,,1.0,-1,9998.0,9998.0,-0.5,-39.0,,-1.0,,,
RAINFOREST_RESIN,29600.0,sma15x40,9998.0,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29600.0,sma20x40,9998.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29600.0,sma5x20,9998.0,-1.0,-1.0,0,,,,-115.5,,,,,
SQUID_INK,29600.0,sma10x30,1853.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29600.0,sma10x40,1853.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,29600.0,sma15x30,1853.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29600.0,sma15x40,1853.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,29600.0,sma20x40,1853.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,29600.0,sma5x20,1853.5,1.0,1.0,0,,,,7.0,,,,,
KELP,29700.0,sma10x30,2034.0,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29700.0,sma10x40,2034.0,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29700.0,sma15x30,2034.0,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29700.0,sma15x40,2034.0,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29700.0,sma20x40,2034.0,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,29700.0,sma5x20,2034.0,-1.0,-1.0,0,,,,-33.0,,,,,
RAINFOREST_RESIN,29700.0,sma10x30,9999.0,,1.0,-1,9999.0,9999.0,0.0,-96.0,-1.0,,,,
RAINFOREST_RESIN,29700.0,sma10x40,9999.0,,-1.0,0,,,,-82.0,,,-1.0,,
RAINFOREST_RESIN,29700.0,sma15x30,9999.0,,-1.0,0,,,,-39.0,,-1.0,,,
RAINFOREST_RESIN,29700.0,sma15x40,9999.0,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29700.0,sma20x40,9999.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29700.0,sma5x20,9999.0,-1.0,-1.0,0,,,,-115.5,,,,,
SQUID_INK,29700.0,sma10x30,1851.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29700.0,sma10x40,1851.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,29700.0,sma15x30,1851.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29700.0,sma15x40,1851.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,29700.0,sma20x40,1851.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,29700.0,sma5x20,1851.5,1.0,1.0,0,,,,7.0,,,,,
KELP,29800.0,sma10x30,2035.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29800.0,sma10x40,2035.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29800.0,sma15x30,2035.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29800.0,sma15x40,2035.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29800.0,sma20x40,2035.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,29800.0,sma5x20,2035.5,0.0,-1.0,0,,,,-33.0,,,,,
RAINFOREST_RESIN,29800.0,sma10x30,10000.0,,-1.0,1,10000.0,10000.0,-1.0,-97.0,1.0,,,,
RAINFOREST_RESIN,29800.0,sma10x40,10000.0,,-1.0,0,,,,-82.0,,,-1.0,,
RAINFOREST_RESIN,29800.0,sma15x30,10000.0,,-1.0,0,,,,-39.0,,-1.0,,,
RAINFOREST_RESIN,29800.0,sma15x40,10000.0,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29800.0,sma20x40,10000.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29800.0,sma5x20,10000.0,-1.0,-1.0,0,,,,-115.5,,,,,
SQUID_INK,29800.0,sma10x30,1855.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29800.0,sma10x40,1855.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,29800.0,sma15x30,1855.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29800.0,sma15x40,1855.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,29800.0,sma20x40,1855.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,29800.0,sma5x20,1855.5,1.0,1.0,0,,,,7.0,,,,,
KELP,29900.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,29900.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,29900.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,29900.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,29900.0,sma20x40,2034.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,29900.0,sma5x20,2034.5,-1.0,0.0,0,,,,-33.0,,,,,
RAINFOREST_RESIN,29900.0,sma10x30,10000.0,,1.0,0,,,,-97.0,1.0,,,,
RAINFOREST_RESIN,29900.0,sma10x40,10000.0,,-1.0,1,10000.0,10000.0,-3.0,-85.0,,,1.0,,
RAINFOREST_RESIN,29900.0,sma15x30,10000.0,,-1.0,1,10000.0,10000.0,-2.0,-41.0,,1.0,,,
RAINFOREST_RESIN,29900.0,sma15x40,10000.0,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,29900.0,sma20x40,10000.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,29900.0,sma5x20,10000.0,0.0,-1.0,0,,,,-115.5,,,,,
SQUID_INK,29900.0,sma10x30,1855.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,29900.0,sma10x40,1855.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,29900.0,sma15x30,1855.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,29900.0,sma15x40,1855.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,29900.0,sma20x40,1855.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,29900.0,sma5x20,1855.5,1.0,1.0,0,,,,7.0,,,,,
KELP,30000.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,30000.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,30000.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,30000.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,30000.0,sma20x40,2034.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,30000.0,sma5x20,2034.5,-1.0,-1.0,0,,,,-33.0,,,,,
RAINFOREST_RESIN,30000.0,sma10x30,10001.0,,1.0,0,,,,-97.0,1.0,,,,
RAINFOREST_RESIN,30000.0,sma10x40,10001.0,,1.0,-1,10001.0,10001.0,1.0,-84.0,,,-1.0,,
RAINFOREST_RESIN,30000.0,sma15x30,10001.0,,1.0,0,,,,-41.0,,1.0,,,
RAINFOREST_RESIN,30000.0,sma15x40,10001.0,,-1.0,0,,,,-74.5,,,,-1.0,
RAINFOREST_RESIN,30000.0,sma20x40,10001.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,30000.0,sma5x20,10001.0,-1.0,0.0,0,,,,-115.5,,,,,
SQUID_INK,30000.0,sma10x30,1855.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,30000.0,sma10x40,1855.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,30000.0,sma15x30,1855.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,30000.0,sma15x40,1855.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,30000.0,sma20x40,1855.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,30000.0,sma5x20,1855.5,1.0,1.0,0,,,,7.0,,,,,
KELP,30100.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,30100.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,30100.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,30100.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,30100.0,sma20x40,2034.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,30100.0,sma5x20,2034.5,1.0,-1.0,1,2034.5,2034.5,-1.0,-34.0,,,,,
RAINFOREST_RESIN,30100.0,sma10x30,10000.0,,1.0,0,,,,-97.0,1.0,,,,
RAINFOREST_RESIN,30100.0,sma10x40,10000.0,,-1.0,1,10000.0,10000.0,1.0,-83.0,,,1.0,,
RAINFOREST_RESIN,30100.0,sma15x30,10000.0,,1.0,0,,,,-41.0,,1.0,,,
RAINFOREST_RESIN,30100.0,sma15x40,10000.0,,-1.0,1,10000.0,10000.0,-1.5,-76.0,,,,1.0,
RAINFOREST_RESIN,30100.0,sma20x40,10000.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,30100.0,sma5x20,10000.0,1.0,-1.0,1,10000.0,10000.0,1.5,-114.0,,,,,
SQUID_INK,30100.0,sma10x30,1854.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,30100.0,sma10x40,1854.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,30100.0,sma15x30,1854.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,30100.0,sma15x40,1854.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,30100.0,sma20x40,1854.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,30100.0,sma5x20,1854.5,1.0,1.0,0,,,,7.0,,,,,
KELP,30200.0,sma10x30,2034.5,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,30200.0,sma10x40,2034.5,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,30200.0,sma15x30,2034.5,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,30200.0,sma15x40,2034.5,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,30200.0,sma20x40,2034.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,30200.0,sma5x20,2034.5,1.0,1.0,0,,,,-34.0,,,,,
RAINFOREST_RESIN,30200.0,sma10x30,9997.0,,1.0,-1,9997.0,9997.0,-3.0,-100.0,-1.0,,,,
RAINFOREST_RESIN,30200.0,sma10x40,9997.0,,1.0,-1,9997.0,9997.0,-3.0,-86.0,,,-1.0,,
RAINFOREST_RESIN,30200.0,sma15x30,9997.0,,1.0,0,,,,-41.0,,1.0,,,
RAINFOREST_RESIN,30200.0,sma15x40,9997.0,,1.0,-1,9997.0,9997.0,-3.0,-79.0,,,,-1.0,
RAINFOREST_RESIN,30200.0,sma20x40,9997.0,,-1.0,0,,,,-59.0,,,,,-1.0
RAINFOREST_RESIN,30200.0,sma5x20,9997.0,0.0,1.0,0,,,,-114.0,,,,,
SQUID_INK,30200.0,sma10x30,1852.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,30200.0,sma10x40,1852.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,30200.0,sma15x30,1852.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,30200.0,sma15x40,1852.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,30200.0,sma20x40,1852.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,30200.0,sma5x20,1852.5,1.0,1.0,0,,,,7.0,,,,,
KELP,30300.0,sma10x30,2034.0,,-1.0,0,,,,-18.5,-1.0,,,,
KELP,30300.0,sma10x40,2034.0,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,30300.0,sma15x30,2034.0,,-1.0,0,,,,-9.5,,-1.0,,,
KELP,30300.0,sma15x40,2034.0,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,30300.0,sma20x40,2034.0,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,30300.0,sma5x20,2034.0,0.0,1.0,0,,,,-34.0,,,,,
RAINFOREST_RESIN,30300.0,sma10x30,10003.0,,-1.0,1,10003.0,10003.0,-6.0,-106.0,1.0,,,,
RAINFOREST_RESIN,30300.0,sma10x40,10003.0,,-1.0,1,10003.0,10003.0,-6.0,-92.0,,,1.0,,
RAINFOREST_RESIN,30300.0,sma15x30,10003.0,,1.0,0,,,,-41.0,,1.0,,,
RAINFOREST_RESIN,30300.0,sma15x40,10003.0,,-1.0,1,10003.0,10003.0,-6.0,-85.0,,,,1.0,
RAINFOREST_RESIN,30300.0,sma20x40,10003.0,,-1.0,0,,,,-59.0,,,,,0.0
RAINFOREST_RESIN,30300.0,sma5x20,10003.0,1.0,0.0,0,,,,-114.0,,,,,
SQUID_INK,30300.0,sma10x30,1852.0,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,30300.0,sma10x40,1852.0,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,30300.0,sma15x30,1852.0,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,30300.0,sma15x40,1852.0,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,30300.0,sma20x40,1852.0,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,30300.0,sma5x20,1852.0,1.0,1.0,0,,,,7.0,,,,,
KELP,30400.0,sma10x30,2036.0,,-1.0,1,2036.0,2036.0,-1.5,-20.0,1.0,,,,
KELP,30400.0,sma10x40,2036.0,,-1.0,0,,,,-13.0,,,-1.0,,
KELP,30400.0,sma15x30,2036.0,,-1.0,1,2036.0,2036.0,-2.5,-12.0,,1.0,,,
KELP,30400.0,sma15x40,2036.0,,-1.0,0,,,,-3.0,,,,-1.0,
KELP,30400.0,sma20x40,2036.0,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,30400.0,sma5x20,2036.0,1.0,0.0,0,,,,-34.0,,,,,
RAINFOREST_RESIN,30400.0,sma10x30,10000.0,,1.0,0,,,,-106.0,1.0,,,,
RAINFOREST_RESIN,30400.0,sma10x40,10000.0,,1.0,0,,,,-92.0,,,1.0,,
RAINFOREST_RESIN,30400.0,sma15x30,10000.0,,1.0,0,,,,-41.0,,1.0,,,
RAINFOREST_RESIN,30400.0,sma15x40,10000.0,,1.0,0,,,,-85.0,,,,1.0,
RAINFOREST_RESIN,30400.0,sma20x40,10000.0,,0.0,1,10000.0,10000.0,-3.0,-62.0,,,,,1.0
RAINFOREST_RESIN,30400.0,sma5x20,10000.0,1.0,1.0,0,,,,-114.0,,,,,
SQUID_INK,30400.0,sma10x30,1852.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,30400.0,sma10x40,1852.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,30400.0,sma15x30,1852.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,30400.0,sma15x40,1852.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,30400.0,sma20x40,1852.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,30400.0,sma5x20,1852.5,1.0,1.0,0,,,,7.0,,,,,
KELP,30500.0,sma10x30,2035.5,,1.0,0,,,,-20.0,1.0,,,,
KELP,30500.0,sma10x40,2035.5,,-1.0,1,2035.5,2035.5,-1.0,-14.0,,,1.0,,
KELP,30500.0,sma15x30,2035.5,,1.0,0,,,,-12.0,,1.0,,,
KELP,30500.0,sma15x40,2035.5,,-1.0,0,,,,-3.0,,,,0.0,
KELP,30500.0,sma20x40,2035.5,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,30500.0,sma5x20,2035.5,1.0,1.0,0,,,,-34.0,,,,,
RAINFOREST_RESIN,30500.0,sma10x30,10000.0,,1.0,-1,10000.0,10000.0,-3.0,-109.0,-1.0,,,,
RAINFOREST_RESIN,30500.0,sma10x40,10000.0,,1.0,0,,,,-92.0,,,1.0,,
RAINFOREST_RESIN,30500.0,sma15x30,10000.0,,1.0,-1,10000.0,10000.0,0.0,-41.0,,-1.0,,,
RAINFOREST_RESIN,30500.0,sma15x40,10000.0,,1.0,0,,,,-85.0,,,,1.0,
RAINFOREST_RESIN,30500.0,sma20x40,10000.0,,1.0,0,,,,-62.0,,,,,1.0
RAINFOREST_RESIN,30500.0,sma5x20,10000.0,1.0,1.0,0,,,,-114.0,,,,,
SQUID_INK,30500.0,sma10x30,1853.5,,1.0,0,,,,-27.0,1.0,,,,
SQUID_INK,30500.0,sma10x40,1853.5,,1.0,0,,,,5.0,,,1.0,,
SQUID_INK,30500.0,sma15x30,1853.5,,1.0,0,,,,15.0,,1.0,,,
SQUID_INK,30500.0,sma15x40,1853.5,,1.0,0,,,,8.0,,,,1.0,
SQUID_INK,30500.0,sma20x40,1853.5,,1.0,0,,,,-7.0,,,,,1.0
SQUID_INK,30500.0,sma5x20,1853.5,1.0,1.0,0,,,,7.0,,,,,
KELP,30600.0,sma10x30,2034.0,,1.0,0,,,,-20.0,1.0,,,,
KELP,30600.0,sma10x40,2034.0,,1.0,0,,,,-14.0,,,1.0,,
KELP,30600.0,sma15x30,2034.0,,1.0,0,,,,-12.0,,1.0,,,
KELP,30600.0,sma15x40,2034.0,,0.0,0,,,,-3.0,,,,-1.0,
KELP,30600.0,sma20x40,2034.0,,-1.0,0,,,,-3.5,,,,,-1.0
KELP,30600.0,sma5x20,2034.0,1.0,1.0,0,,,,-34.0,,,,,
RAINFOREST_RESIN,30600.0,sma10x30,10003.0,,-1.0,1,10003.0,10003.0,-3.0,-112.0,1.0,,,,
RAINFOREST_RESIN,30600.0,sma10x40,10003.0,,1.0,0,,,,-92.0,,,1.0,,
