product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price
KELP,40300.0,"[2019.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2019.0,22.0,2022.0,-22.0,-22.0,22.0,44.0,2020.5,2020.5,-50.0,50.0,41.0,,,,,,,,,2020.303448275862
RAINFOREST_RESIN,40300.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9995.0,22.0,9998.0,-1.0,-23.0,22.0,45.0,9996.5,9999.955555555556,-50.0,50.0,-24.0,,,,,,,,,10000.061067821069
KELP,40400.0,"[2018.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2018.0,24.0,2022.0,-24.0,-24.0,24.0,48.0,2020.0,2020.0,-50.0,50.0,41.0,,,,,,,,,2020.203448275862
RAINFOREST_RESIN,40400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-23.0,,,,,,,,,10000.036825396824
KELP,40500.0,"[2019.0, 2018.0, nan, nan]","[1.0, 27.0, nan, nan]","[2022.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2019.0,1.0,2022.0,-29.0,-29.0,28.0,57.0,2020.5,2020.0526315789473,-50.0,50.0,41.0,,,,,,,,,2020.2139745916513
RAINFOREST_RESIN,40500.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 2.0, 27.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",10002.0,1.0,10004.0,-2.0,-29.0,30.0,59.0,10003.0,10000.033898305084,-50.0,50.0,-23.0,,,,,,,,,10000.043605057841
KELP,40600.0,"[2019.0, 2018.0, nan, nan]","[4.0, 26.0, nan, nan]","[2022.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2019.0,4.0,2022.0,-26.0,-26.0,30.0,56.0,2020.5,2019.9285714285713,-50.0,50.0,41.0,,,,,,,,,2020.0996888773657
RAINFOREST_RESIN,40600.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-24.0,,,,,,,,,9999.997890772127
KELP,40700.0,"[2018.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2018.0,22.0,2021.0,-22.0,-22.0,22.0,44.0,2019.5,2019.5,-50.0,50.0,41.0,,,,,,,,,2019.9962406015038
RAINFOREST_RESIN,40700.0,"[9998.0, 9996.0, 9995.0, nan]","[7.0, 2.0, 20.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9998.0,7.0,10004.0,-2.0,-22.0,29.0,51.0,10001.0,9999.725490196079,-50.0,50.0,-24.0,,,,,,,,,9999.942988811343
KELP,40800.0,"[2018.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2018.0,27.0,2021.0,-27.0,-27.0,27.0,54.0,2019.5,2019.5,-50.0,50.0,41.0,,,,,,,,,2019.7962406015038
RAINFOREST_RESIN,40800.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-24.0,,,,,,,,,9999.951877700232
KELP,40900.0,"[2017.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2017.0,28.0,2021.0,-28.0,-28.0,28.0,56.0,2019.0,2019.0,-50.0,50.0,41.0,,,,,,,,,2019.5962406015037
RAINFOREST_RESIN,40900.0,"[9998.0, 9996.0, 9995.0, nan]","[10.0, 2.0, 26.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9998.0,10.0,10004.0,-2.0,-28.0,38.0,66.0,10001.0,9999.69696969697,-50.0,50.0,-24.0,,,,,,,,,9999.891271639626
KELP,41000.0,"[2018.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2020.0, 2021.0, nan, nan]","[-3.0, -21.0, nan, nan]",2018.0,20.0,2020.0,-3.0,-24.0,20.0,44.0,2019.0,2019.5681818181818,-50.0,50.0,41.0,,,,,,,,,2019.4993506493506
RAINFOREST_RESIN,41000.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-10.0, -21.0, nan, nan]",9995.0,21.0,10002.0,-10.0,-31.0,21.0,52.0,9998.5,10000.384615384615,-50.0,50.0,-24.0,,,,,,,,,9999.961415055532
KELP,41100.0,"[2018.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2018.0,24.0,2021.0,-27.0,-27.0,24.0,51.0,2019.5,2019.5882352941176,-50.0,50.0,41.0,,,,,,,,,2019.4312834224597
RAINFOREST_RESIN,41100.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-24.0,,,,,,,,,9999.961415055532
KELP,41200.0,"[2018.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2018.0,29.0,2021.0,-29.0,-29.0,29.0,58.0,2019.5,2019.5,-50.0,50.0,41.0,,,,,,,,,2019.4312834224597
RAINFOREST_RESIN,41200.0,"[9995.0, nan, nan, nan]","[29.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-29.0, nan, nan, nan]",9995.0,29.0,10005.0,-29.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,-24.0,,,,,,,,,10000.016317016318
KELP,41300.0,"[2017.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2019.0, 2021.0, nan, nan]","[-4.0, -25.0, nan, nan]",2017.0,25.0,2019.0,-4.0,-29.0,25.0,54.0,2018.0,2019.0,-50.0,50.0,41.0,,,,,,,,,2019.3312834224598
RAINFOREST_RESIN,41300.0,"[9998.0, 9996.0, 9995.0, nan]","[2.0, 1.0, 24.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9998.0,2.0,10004.0,-1.0,-25.0,27.0,52.0,10001.0,9999.923076923076,-50.0,50.0,-24.0,,,,,,,,,10000.000932400933
KELP,41400.0,"[2017.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2018.0, 2019.0, 2020.0, nan]","[-4.0, -5.0, -25.0, nan]",2017.0,25.0,2018.0,-4.0,-34.0,25.0,59.0,2017.5,2018.5084745762713,-50.0,50.0,45.0,,,,,,,,,2019.232978337714
RAINFOREST_RESIN,41400.0,"[9998.0, 9996.0, 9995.0, nan]","[5.0, 2.0, 23.0, nan]","[10000.0, 10004.0, 10005.0, nan]","[-4.0, -2.0, -23.0, nan]",9998.0,5.0,10000.0,-4.0,-29.0,30.0,59.0,9999.0,9999.830508474577,-50.0,50.0,-24.0,,,,,,,,,10000.027640156453
KELP,41500.0,"[2017.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2019.0, 2021.0, nan, nan]","[-1.0, -22.0, nan, nan]",2017.0,22.0,2019.0,-1.0,-23.0,22.0,45.0,2018.0,2019.0,-50.0,50.0,49.0,,,,,,,,,2019.1193419740775
RAINFOREST_RESIN,41500.0,"[9998.0, 9996.0, 9995.0, nan]","[8.0, 2.0, 20.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9998.0,8.0,10004.0,-2.0,-22.0,30.0,52.0,10001.0,9999.692307692309,-50.0,50.0,-20.0,,,,,,,,,9999.889178617994
KELP,41600.0,"[2017.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2019.0, 2020.0, 2021.0, nan]","[-7.0, -1.0, -22.0, nan]",2017.0,23.0,2019.0,-7.0,-30.0,23.0,53.0,2018.0,2018.9811320754718,-50.0,50.0,50.0,,,,,,,,,2018.9979213303486
RAINFOREST_RESIN,41600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,-20.0,,,,,,,,,9999.889178617992
KELP,41700.0,"[2019.0, 2017.0, nan, nan]","[4.0, 21.0, nan, nan]","[2021.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2019.0,4.0,2021.0,-21.0,-21.0,25.0,46.0,2020.0,2019.0,-50.0,50.0,50.0,,,,,,,,,2018.8979213303487
RAINFOREST_RESIN,41700.0,"[10000.0, 9995.0, nan, nan]","[5.0, 21.0, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",10000.0,5.0,10005.0,-21.0,-21.0,26.0,47.0,10002.5,10000.0,-50.0,50.0,-20.0,,,,,,,,,9999.889178617992
KELP,41800.0,"[2018.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2021.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2018.0,24.0,2021.0,-24.0,-24.0,24.0,48.0,2019.5,2019.5,-50.0,50.0,46.0,,,,,,,,,2018.9979213303486
RAINFOREST_RESIN,41800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,9999.904563233376
KELP,41900.0,"[2018.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2020.0, 2021.0, nan, nan]","[-1.0, -22.0, nan, nan]",2018.0,22.0,2020.0,-1.0,-23.0,22.0,45.0,2019.0,2019.5111111111112,-50.0,50.0,46.0,,,,,,,,,2019.1984486373167
RAINFOREST_RESIN,41900.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-4.0, -1.0, -21.0, nan]",9996.0,1.0,9998.0,-4.0,-26.0,22.0,48.0,9997.0,9999.833333333334,-50.0,50.0,-25.0,,,,,,,,,9999.90512820513
KELP,42000.0,"[2018.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2020.0, 2021.0, nan, nan]","[-5.0, -32.0, nan, nan]",2018.0,31.0,2020.0,-5.0,-37.0,31.0,68.0,2019.0,2019.5588235294117,-50.0,50.0,46.0,,,,,,,,,2019.310213343199
RAINFOREST_RESIN,42000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,-21.0,,,,,,,,,9999.966666666667
KELP,42100.0,"[2018.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2021.0, 2022.0, nan, nan]","[-2.0, -21.0, nan, nan]",2018.0,23.0,2021.0,-2.0,-23.0,23.0,46.0,2019.5,2019.9565217391305,-50.0,50.0,46.0,,,,,,,,,2019.5052912759306
RAINFOREST_RESIN,42100.0,"[9998.0, 9996.0, 9995.0, nan]","[8.0, 2.0, 21.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9998.0,8.0,10004.0,-2.0,-23.0,31.0,54.0,10001.0,9999.703703703704,-50.0,50.0,-21.0,,,,,,,,,9999.907407407407
KELP,42200.0,"[2018.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2018.0,28.0,2022.0,-28.0,-28.0,28.0,56.0,2020.0,2020.0,-50.0,50.0,46.0,,,,,,,,,2019.7052912759307
RAINFOREST_RESIN,42200.0,"[10002.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",10002.0,1.0,10005.0,-28.0,-28.0,29.0,57.0,10003.5,10000.035087719298,-50.0,50.0,-21.0,,,,,,,,,9999.914424951266
KELP,42300.0,"[2018.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2019.0, 2020.0, 2022.0, nan]","[-7.0, -2.0, -20.0, nan]",2018.0,20.0,2019.0,-7.0,-29.0,20.0,49.0,2018.5,2019.857142857143,-50.0,50.0,46.0,,,,,,,,,2019.7767198473593
RAINFOREST_RESIN,42300.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,9999.914424951266
KELP,42400.0,"[2019.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2019.0,30.0,2022.0,-31.0,-31.0,30.0,61.0,2020.5,2020.5245901639344,-50.0,50.0,50.0,,,,,,,,,2019.979415657924
RAINFOREST_RESIN,42400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -29.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,9999.947758284601
KELP,42500.0,"[2019.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2019.0,24.0,2022.0,-24.0,-24.0,24.0,48.0,2020.5,2020.5,-50.0,50.0,50.0,,,,,,,,,2020.1676509520416
RAINFOREST_RESIN,42500.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-3.0, -24.0, nan, nan]",9995.0,24.0,10002.0,-3.0,-27.0,24.0,51.0,9998.5,10000.117647058823,-50.0,50.0,-22.0,,,,,,,,,9999.971287696366
KELP,42600.0,"[2019.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2019.0,26.0,2022.0,-26.0,-26.0,26.0,52.0,2020.5,2020.5,-50.0,50.0,50.0,,,,,,,,,2020.2763466042154
RAINFOREST_RESIN,42600.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.030546955624
KELP,42700.0,"[2018.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2018.0,26.0,2022.0,-26.0,-26.0,26.0,52.0,2020.0,2020.0,-50.0,50.0,50.0,,,,,,,,,2020.2763466042154
RAINFOREST_RESIN,42700.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.023529411765
KELP,42800.0,"[2019.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2019.0,30.0,2022.0,-30.0,-30.0,30.0,60.0,2020.5,2020.5,-50.0,50.0,50.0,,,,,,,,,2020.404918032787
RAINFOREST_RESIN,42800.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.023529411765
KELP,42900.0,"[2019.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2019.0,25.0,2022.0,-25.0,-25.0,25.0,50.0,2020.5,2020.5,-50.0,50.0,50.0,,,,,,,,,2020.4
RAINFOREST_RESIN,42900.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9995.0,25.0,10005.0,-25.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.023529411765
KELP,43000.0,"[2020.0, 2019.0, nan, nan]","[2.0, 23.0, nan, nan]","[2023.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2020.0,2.0,2023.0,-23.0,-23.0,25.0,48.0,2021.5,2020.9583333333333,-50.0,50.0,50.0,,,,,,,,,2020.4916666666668
RAINFOREST_RESIN,43000.0,"[9995.0, nan, nan, nan]","[23.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9995.0,23.0,10005.0,-23.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.0
KELP,43100.0,"[2020.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2020.0,21.0,2023.0,-21.0,-21.0,21.0,42.0,2021.5,2021.5,-50.0,50.0,50.0,,,,,,,,,2020.6916666666664
RAINFOREST_RESIN,43100.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.0
KELP,43200.0,"[2019.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2019.0,21.0,2023.0,-21.0,-21.0,21.0,42.0,2021.0,2021.0,-50.0,50.0,50.0,,,,,,,,,2020.8916666666664
RAINFOREST_RESIN,43200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.0
KELP,43300.0,"[2019.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2021.0, 2023.0, nan, nan]","[-2.0, -25.0, nan, nan]",2019.0,25.0,2021.0,-2.0,-27.0,25.0,52.0,2020.0,2021.0,-50.0,50.0,50.0,,,,,,,,,2020.9916666666663
RAINFOREST_RESIN,43300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.0
KELP,43400.0,"[2021.0, 2020.0, nan, nan]","[4.0, 24.0, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2021.0,4.0,2023.0,-24.0,-24.0,28.0,52.0,2022.0,2021.4615384615386,-50.0,50.0,50.0,,,,,,,,,2021.1839743589742
RAINFOREST_RESIN,43400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.0
KELP,43500.0,"[2020.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2022.0, 2023.0, nan, nan]","[-7.0, -23.0, nan, nan]",2020.0,22.0,2022.0,-7.0,-30.0,22.0,52.0,2021.0,2021.5961538461538,-50.0,50.0,50.0,,,,,,,,,2021.3115384615387
RAINFOREST_RESIN,43500.0,"[9998.0, 9995.0, nan, nan]","[7.0, 23.0, nan, nan]","[10005.0, nan, nan, nan]","[-23.0, nan, nan, nan]",9998.0,7.0,10005.0,-23.0,-23.0,30.0,53.0,10001.5,9999.735849056604,-50.0,50.0,-22.0,,,,,,,,,9999.947169811321
KELP,43600.0,"[2020.0, 2019.0, nan, nan]","[5.0, 21.0, nan, nan]","[2023.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2020.0,5.0,2023.0,-23.0,-23.0,26.0,49.0,2021.5,2020.9795918367347,-50.0,50.0,50.0,,,,,,,,,2021.2074568288856
RAINFOREST_RESIN,43600.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-9.0, -2.0, -21.0, nan]",9996.0,2.0,10002.0,-9.0,-32.0,23.0,55.0,9999.0,10000.327272727272,-50.0,50.0,-22.0,,,,,,,,,10000.012624356776
KELP,43700.0,"[2020.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2020.0,24.0,2023.0,-24.0,-24.0,24.0,48.0,2021.5,2021.5,-50.0,50.0,50.0,,,,,,,,,2021.3074568288853
RAINFOREST_RESIN,43700.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.012624356776
KELP,43800.0,"[2020.0, nan, nan, nan]","[35.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2020.0,35.0,2023.0,-28.0,-28.0,35.0,63.0,2021.5,2021.3333333333333,-50.0,50.0,50.0,,,,,,,,,2021.3741234955519
RAINFOREST_RESIN,43800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,-22.0,,,,,,,,,10000.012624356776
KELP,43900.0,"[2020.0, nan, nan, nan]","[36.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2020.0,36.0,2023.0,-30.0,-30.0,36.0,66.0,2021.5,2021.3636363636363,-50.0,50.0,50.0,,,,,,,,,2021.3545430759718
RAINFOREST_RESIN,43900.0,"[10002.0, 9998.0, 9996.0, 9995.0]","[4.0, 2.0, 1.0, 29.0]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",10002.0,4.0,10004.0,-1.0,-30.0,36.0,66.0,10003.0,10000.060606060606,-50.0,50.0,-22.0,,,,,,,,,10000.024745568897
KELP,44000.0,"[2020.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2022.0, 2023.0, nan, nan]","[-3.0, -22.0, nan, nan]",2020.0,22.0,2022.0,-3.0,-25.0,22.0,47.0,2021.0,2021.531914893617,-50.0,50.0,50.0,,,,,,,,,2021.341695285464
RAINFOREST_RESIN,44000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,-26.0,,,,,,,,,10000.077575757576
KELP,44100.0,"[2019.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2019.0,24.0,2023.0,-24.0,-24.0,24.0,48.0,2021.0,2021.0,-50.0,50.0,50.0,,,,,,,,,2021.3457769181173
RAINFOREST_RESIN,44100.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[9998.0, 10002.0, 10005.0, nan]","[-1.0, -2.0, -24.0, nan]",9995.0,24.0,9998.0,-1.0,-27.0,24.0,51.0,9996.5,10000.039215686274,-50.0,50.0,-26.0,,,,,,,,,10000.019964349376
KELP,44200.0,"[2019.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2019.0,21.0,2023.0,-21.0,-21.0,21.0,42.0,2021.0,2021.0,-50.0,50.0,50.0,,,,,,,,,2021.2457769181171
RAINFOREST_RESIN,44200.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,10000.019964349376
KELP,44300.0,"[2019.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2023.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2019.0,27.0,2023.0,-27.0,-27.0,27.0,54.0,2021.0,2021.0,-50.0,50.0,50.0,,,,,,,,,2021.1791102514508
RAINFOREST_RESIN,44300.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,10000.019964349376
KELP,44400.0,"[2018.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2018.0,28.0,2022.0,-28.0,-28.0,28.0,56.0,2020.0,2020.0,-50.0,50.0,50.0,,,,,,,,,2020.9063829787235
RAINFOREST_RESIN,44400.0,"[9998.0, 9995.0, nan, nan]","[7.0, 28.0, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9998.0,7.0,10005.0,-28.0,-28.0,35.0,63.0,10001.5,9999.777777777777,-50.0,50.0,-25.0,,,,,,,,,9999.96339869281
KELP,44500.0,"[2021.0, 2019.0, 2018.0, nan]","[1.0, 2.0, 21.0, nan]","[2022.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2021.0,1.0,2022.0,-21.0,-21.0,24.0,45.0,2021.5,2019.9777777777779,-50.0,50.0,50.0,,,,,,,,,2020.5955555555556
RAINFOREST_RESIN,44500.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,9999.96339869281
KELP,44600.0,"[2019.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2022.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2019.0,24.0,2022.0,-24.0,-24.0,24.0,48.0,2020.5,2020.5,-50.0,50.0,49.0,,,,,,,,,2020.4955555555557
RAINFOREST_RESIN,44600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,-25.0,,,,,,,,,9999.955555555556
