sandboxLog,lambdaLog,timestamp
,50600: latest_price=2019.5 -- high_bound=2021.0 -- low_bound=2019.5 -- dc_signal=-1,50600
,50700: latest_price=2021.5 -- high_bound=2021.0 -- low_bound=2019.5 -- dc_signal=1,50700
,50800: latest_price=2022.5 -- high_bound=2021.5 -- low_bound=2019.5 -- dc_signal=1,50800
,50900: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=1,50900
,51000: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=1,51000
,51100: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=1,51100
,51200: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=1,51200
,51300: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=1,51300
,51400: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=1,51400
,51500: latest_price=2022.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=1,51500
,51600: latest_price=2022.0 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=1,51600
,51700: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=1,51700
,51800: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=1,51800
,51900: latest_price=2022.0 -- high_bound=2022.5 -- low_bound=2021.5 -- dc_signal=1,51900
,52000: latest_price=2020.0 -- high_bound=2022.5 -- low_bound=2021.5 -- dc_signal=-1,52000
,52100: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52100
,52200: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52200
,52300: latest_price=2022.5 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52300
,52400: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52400
,52500: latest_price=2022.5 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52500
,52600: latest_price=2020.5 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52600
,52700: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52700
,52800: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52800
,52900: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2020.0 -- dc_signal=-1,52900
,53000: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,53000
,53100: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,53100
,53200: latest_price=2022.5 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,53200
,53300: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,53300
,53400: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,53400
,53500: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,53500
,53600: latest_price=2021.5 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=-1,53600
,53700: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=-1,53700
,53800: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=-1,53800
,53900: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=-1,53900
,54000: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=-1,54000
,54100: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=-1,54100
,54200: latest_price=2021.5 -- high_bound=2021.5 -- low_bound=2021.0 -- dc_signal=-1,54200
,54300: latest_price=2022.5 -- high_bound=2021.5 -- low_bound=2021.0 -- dc_signal=1,54300
,54400: latest_price=2020.5 -- high_bound=2022.5 -- low_bound=2021.0 -- dc_signal=-1,54400
,54500: latest_price=2020.5 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,54500
,54600: latest_price=2021.0 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,54600
,54700: latest_price=2019.5 -- high_bound=2022.5 -- low_bound=2020.5 -- dc_signal=-1,54700
,54800: latest_price=2020.0 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=-1,54800
,54900: latest_price=2020.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=-1,54900
,55000: latest_price=2020.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=-1,55000
,55100: latest_price=2020.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=-1,55100
,55200: latest_price=2018.5 -- high_bound=2022.5 -- low_bound=2019.5 -- dc_signal=-1,55200
,55300: latest_price=2020.0 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=-1,55300
,55400: latest_price=2020.5 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=-1,55400
,55500: latest_price=2021.5 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=1,55500
,55600: latest_price=2020.5 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,55600
,55700: latest_price=2020.5 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,55700
,55800: latest_price=2020.0 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,55800
,55900: latest_price=2020.0 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,55900
,56000: latest_price=2018.5 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,56000
,56100: latest_price=2020.5 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,56100
,56200: latest_price=2021.0 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,56200
,56300: latest_price=2020.5 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,56300
,56400: latest_price=2020.0 -- high_bound=2021.5 -- low_bound=2018.5 -- dc_signal=1,56400
,56500: latest_price=2020.0 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=1,56500
,56600: latest_price=2020.5 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=1,56600
,56700: latest_price=2021.0 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=1,56700
,56800: latest_price=2019.5 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=1,56800
,56900: latest_price=2019.5 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=1,56900
,57000: latest_price=2019.0 -- high_bound=2021.0 -- low_bound=2019.5 -- dc_signal=-1,57000
,57100: latest_price=2018.5 -- high_bound=2021.0 -- low_bound=2019.0 -- dc_signal=-1,57100
,57200: latest_price=2019.5 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=-1,57200
,57300: latest_price=2018.5 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=-1,57300
,57400: latest_price=2018.0 -- high_bound=2021.0 -- low_bound=2018.5 -- dc_signal=-1,57400
,57500: latest_price=2019.5 -- high_bound=2021.0 -- low_bound=2018.0 -- dc_signal=-1,57500
,57600: latest_price=2018.5 -- high_bound=2021.0 -- low_bound=2018.0 -- dc_signal=-1,57600
,57700: latest_price=2018.5 -- high_bound=2019.5 -- low_bound=2018.0 -- dc_signal=-1,57700
,57800: latest_price=2018.5 -- high_bound=2019.5 -- low_bound=2018.0 -- dc_signal=-1,57800
,57900: latest_price=2017.5 -- high_bound=2019.5 -- low_bound=2018.0 -- dc_signal=-1,57900
,58000: latest_price=2018.5 -- high_bound=2019.5 -- low_bound=2017.5 -- dc_signal=-1,58000
,58100: latest_price=2018.5 -- high_bound=2019.5 -- low_bound=2017.5 -- dc_signal=-1,58100
,58200: latest_price=2018.5 -- high_bound=2019.5 -- low_bound=2017.5 -- dc_signal=-1,58200
,58300: latest_price=2018.5 -- high_bound=2019.5 -- low_bound=2017.5 -- dc_signal=-1,58300
,58400: latest_price=2017.0 -- high_bound=2019.5 -- low_bound=2017.5 -- dc_signal=-1,58400
,58500: latest_price=2017.5 -- high_bound=2018.5 -- low_bound=2017.0 -- dc_signal=-1,58500
,58600: latest_price=2016.0 -- high_bound=2018.5 -- low_bound=2017.0 -- dc_signal=-1,58600
,58700: latest_price=2016.5 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=-1,58700
,58800: latest_price=2017.0 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=-1,58800
,58900: latest_price=2017.0 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=-1,58900
,59000: latest_price=2017.5 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=-1,59000
,59100: latest_price=2017.5 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=-1,59100
,59200: latest_price=2018.0 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=-1,59200
,59300: latest_price=2017.0 -- high_bound=2018.0 -- low_bound=2016.0 -- dc_signal=-1,59300
,59400: latest_price=2017.0 -- high_bound=2018.0 -- low_bound=2016.0 -- dc_signal=-1,59400
,59500: latest_price=2017.0 -- high_bound=2018.0 -- low_bound=2016.0 -- dc_signal=-1,59500
,59600: latest_price=2017.5 -- high_bound=2018.0 -- low_bound=2016.5 -- dc_signal=-1,59600
,59700: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2017.0 -- dc_signal=-1,59700
,59800: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2016.5 -- dc_signal=-1,59800
,59900: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2016.5 -- dc_signal=-1,59900
,60000: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2016.5 -- dc_signal=-1,60000
,60100: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2016.5 -- dc_signal=-1,60100
,60200: latest_price=2017.0 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=-1,60200
,60300: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=-1,60300
,60400: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=-1,60400
,60500: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=-1,60500
,60600: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2016.5 -- dc_signal=-1,60600
,60700: latest_price=2016.0 -- high_bound=2017.0 -- low_bound=2016.5 -- dc_signal=-1,60700
,60800: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2016.0 -- dc_signal=-1,60800
,60900: latest_price=2016.0 -- high_bound=2017.0 -- low_bound=2016.0 -- dc_signal=-1,60900
,61000: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2016.0 -- dc_signal=-1,61000
,61100: latest_price=2016.0 -- high_bound=2017.0 -- low_bound=2016.0 -- dc_signal=-1,61100
,61200: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2016.0 -- dc_signal=-1,61200
,61300: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,61300
,61400: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,61400
,61500: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,61500
,61600: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,61600
,61700: latest_price=2015.0 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,61700
,61800: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,61800
,61900: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,61900
,62000: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62000
,62100: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62100
,62200: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62200
,62300: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62300
,62400: latest_price=2015.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62400
,62500: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62500
,62600: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62600
,62700: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62700
,62800: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,62800
,62900: latest_price=2017.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=1,62900
,63000: latest_price=2017.0 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,63000
,63100: latest_price=2018.0 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,63100
,63200: latest_price=2018.0 -- high_bound=2018.0 -- low_bound=2015.0 -- dc_signal=1,63200
,63300: latest_price=2017.5 -- high_bound=2018.0 -- low_bound=2015.0 -- dc_signal=1,63300
,63400: latest_price=2019.0 -- high_bound=2018.0 -- low_bound=2016.0 -- dc_signal=1,63400
,63500: latest_price=2017.5 -- high_bound=2019.0 -- low_bound=2016.0 -- dc_signal=1,63500
,63600: latest_price=2018.5 -- high_bound=2019.0 -- low_bound=2016.0 -- dc_signal=1,63600
,63700: latest_price=2018.0 -- high_bound=2019.0 -- low_bound=2016.0 -- dc_signal=1,63700
,63800: latest_price=2017.0 -- high_bound=2019.0 -- low_bound=2017.0 -- dc_signal=1,63800
,63900: latest_price=2017.0 -- high_bound=2019.0 -- low_bound=2017.0 -- dc_signal=1,63900
,64000: latest_price=2017.5 -- high_bound=2019.0 -- low_bound=2017.0 -- dc_signal=1,64000
,64100: latest_price=2017.5 -- high_bound=2019.0 -- low_bound=2017.0 -- dc_signal=1,64100
,64200: latest_price=2016.5 -- high_bound=2019.0 -- low_bound=2017.0 -- dc_signal=-1,64200
,64300: latest_price=2016.5 -- high_bound=2019.0 -- low_bound=2016.5 -- dc_signal=-1,64300
,64400: latest_price=2016.5 -- high_bound=2018.5 -- low_bound=2016.5 -- dc_signal=-1,64400
,64500: latest_price=2016.0 -- high_bound=2018.5 -- low_bound=2016.5 -- dc_signal=-1,64500
,64600: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2016.0 -- dc_signal=-1,64600
,64700: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=-1,64700
,64800: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=-1,64800
,64900: latest_price=2016.0 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=-1,64900
,65000: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=-1,65000
,65100: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2016.0 -- dc_signal=-1,65100
,65200: latest_price=2018.0 -- high_bound=2016.5 -- low_bound=2016.0 -- dc_signal=1,65200
,65300: latest_price=2016.0 -- high_bound=2018.0 -- low_bound=2016.0 -- dc_signal=1,65300
,65400: latest_price=2015.5 -- high_bound=2018.0 -- low_bound=2016.0 -- dc_signal=-1,65400
,65500: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2015.5 -- dc_signal=-1,65500
,65600: latest_price=2017.0 -- high_bound=2018.0 -- low_bound=2015.5 -- dc_signal=-1,65600
,65700: latest_price=2016.0 -- high_bound=2018.0 -- low_bound=2015.5 -- dc_signal=-1,65700
,65800: latest_price=2016.0 -- high_bound=2018.0 -- low_bound=2015.5 -- dc_signal=-1,65800
,65900: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2015.5 -- dc_signal=-1,65900
,66000: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2015.5 -- dc_signal=-1,66000
,66100: latest_price=2016.5 -- high_bound=2018.0 -- low_bound=2015.5 -- dc_signal=-1,66100
,66200: latest_price=2017.5 -- high_bound=2017.0 -- low_bound=2015.5 -- dc_signal=1,66200
,66300: latest_price=2018.5 -- high_bound=2017.5 -- low_bound=2015.5 -- dc_signal=1,66300
,66400: latest_price=2017.0 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,66400
,66500: latest_price=2017.0 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,66500
,66600: latest_price=2016.0 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,66600
,66700: latest_price=2016.0 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,66700
,66800: latest_price=2016.0 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,66800
,66900: latest_price=2017.5 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,66900
,67000: latest_price=2016.5 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,67000
,67100: latest_price=2016.5 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,67100
,67200: latest_price=2016.5 -- high_bound=2018.5 -- low_bound=2016.0 -- dc_signal=1,67200
,67300: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,67300
,67400: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,67400
,67500: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,67500
,67600: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,67600
,67700: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,67700
,67800: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,67800
,67900: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2016.5 -- dc_signal=1,67900
,68000: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2016.5 -- dc_signal=1,68000
,68100: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2016.5 -- dc_signal=-1,68100
,68200: latest_price=2017.5 -- high_bound=2016.5 -- low_bound=2016.0 -- dc_signal=1,68200
,68300: latest_price=2017.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,68300
,68400: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,68400
,68500: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,68500
,68600: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,68600
,68700: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,68700
,68800: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,68800
,68900: latest_price=2017.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,68900
,69000: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.0 -- dc_signal=1,69000
,69100: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69100
,69200: latest_price=2017.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69200
,69300: latest_price=2017.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69300
,69400: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69400
,69500: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69500
,69600: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69600
,69700: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69700
,69800: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69800
,69900: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,69900
,70000: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,70000
,70100: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,70100
,70200: latest_price=2016.5 -- high_bound=2017.5 -- low_bound=2016.5 -- dc_signal=1,70200
,70300: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2016.5 -- dc_signal=1,70300
,70400: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2016.5 -- dc_signal=-1,70400
,70500: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2016.0 -- dc_signal=-1,70500
,70600: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,70600
,70700: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,70700
,70800: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,70800
,70900: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,70900
,71000: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,71000
,71100: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,71100
,71200: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,71200
,71300: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,71300
,71400: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,71400
,71500: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2016.0 -- dc_signal=-1,71500
,71600: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2016.0 -- dc_signal=-1,71600
,71700: latest_price=2015.0 -- high_bound=2016.5 -- low_bound=2016.0 -- dc_signal=-1,71700
,71800: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,71800
,71900: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,71900
,72000: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,72000
,72100: latest_price=2015.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,72100
,72200: latest_price=2017.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=1,72200
,72300: latest_price=2016.0 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,72300
,72400: latest_price=2015.0 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,72400
,72500: latest_price=2015.5 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,72500
,72600: latest_price=2014.5 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=-1,72600
,72700: latest_price=2015.5 -- high_bound=2017.0 -- low_bound=2014.5 -- dc_signal=-1,72700
,72800: latest_price=2015.5 -- high_bound=2017.0 -- low_bound=2014.5 -- dc_signal=-1,72800
,72900: latest_price=2015.5 -- high_bound=2017.0 -- low_bound=2014.5 -- dc_signal=-1,72900
,73000: latest_price=2015.0 -- high_bound=2017.0 -- low_bound=2014.5 -- dc_signal=-1,73000
,73100: latest_price=2015.5 -- high_bound=2017.0 -- low_bound=2014.5 -- dc_signal=-1,73100
,73200: latest_price=2015.5 -- high_bound=2016.0 -- low_bound=2014.5 -- dc_signal=-1,73200
,73300: latest_price=2015.5 -- high_bound=2015.5 -- low_bound=2014.5 -- dc_signal=-1,73300
,73400: latest_price=2015.0 -- high_bound=2015.5 -- low_bound=2014.5 -- dc_signal=-1,73400
,73500: latest_price=2015.5 -- high_bound=2015.5 -- low_bound=2014.5 -- dc_signal=-1,73500
,73600: latest_price=2015.5 -- high_bound=2015.5 -- low_bound=2015.0 -- dc_signal=-1,73600
,73700: latest_price=2015.5 -- high_bound=2015.5 -- low_bound=2015.0 -- dc_signal=-1,73700
,73800: latest_price=2015.0 -- high_bound=2015.5 -- low_bound=2015.0 -- dc_signal=-1,73800
,73900: latest_price=2016.5 -- high_bound=2015.5 -- low_bound=2015.0 -- dc_signal=1,73900
,74000: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=1,74000
,74100: latest_price=2017.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=1,74100
,74200: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,74200
,74300: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,74300
,74400: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,74400
,74500: latest_price=2017.0 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,74500
,74600: latest_price=2016.0 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,74600
,74700: latest_price=2016.0 -- high_bound=2017.0 -- low_bound=2015.0 -- dc_signal=1,74700
,74800: latest_price=2016.0 -- high_bound=2017.0 -- low_bound=2016.0 -- dc_signal=1,74800
,74900: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2016.0 -- dc_signal=1,74900
,75000: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2016.0 -- dc_signal=1,75000
,75100: latest_price=2015.5 -- high_bound=2017.0 -- low_bound=2016.0 -- dc_signal=-1,75100
,75200: latest_price=2016.5 -- high_bound=2017.0 -- low_bound=2015.5 -- dc_signal=-1,75200
,75300: latest_price=2015.5 -- high_bound=2017.0 -- low_bound=2015.5 -- dc_signal=-1,75300
,75400: latest_price=2015.5 -- high_bound=2017.0 -- low_bound=2015.5 -- dc_signal=-1,75400
,75500: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,75500
,75600: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,75600
,75700: latest_price=2015.0 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,75700
,75800: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,75800
,75900: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,75900
,76000: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76000
,76100: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76100
,76200: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76200
,76300: latest_price=2016.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76300
,76400: latest_price=2016.0 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76400
,76500: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76500
,76600: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76600
,76700: latest_price=2015.0 -- high_bound=2016.5 -- low_bound=2015.5 -- dc_signal=-1,76700
,76800: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76800
,76900: latest_price=2013.5 -- high_bound=2016.5 -- low_bound=2015.0 -- dc_signal=-1,76900
,77000: latest_price=2014.5 -- high_bound=2016.5 -- low_bound=2013.5 -- dc_signal=-1,77000
,77100: latest_price=2015.5 -- high_bound=2016.5 -- low_bound=2013.5 -- dc_signal=-1,77100
,77200: latest_price=2013.0 -- high_bound=2016.5 -- low_bound=2013.5 -- dc_signal=-1,77200
,77300: latest_price=2013.5 -- high_bound=2016.0 -- low_bound=2013.0 -- dc_signal=-1,77300
,77400: latest_price=2014.0 -- high_bound=2015.5 -- low_bound=2013.0 -- dc_signal=-1,77400
,77500: latest_price=2013.5 -- high_bound=2015.5 -- low_bound=2013.0 -- dc_signal=-1,77500
