product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price
RAINFOREST_RESIN,16500.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9995.0,22.0,10005.0,-22.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,25.0,,,,,,,,,10000.02329493509
SQUID_INK,16500.0,"[1848.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1849.0, 1851.0, nan, nan]","[-1.0, -22.0, nan, nan]",1848.0,22.0,1849.0,-1.0,-23.0,22.0,45.0,1848.5,1849.4888888888888,-50.0,50.0,-39.0,,,,,,,,,1851.5201538098543
KELP,16600.0,"[2033.0, 2032.0, nan, nan]","[7.0, 26.0, nan, nan]","[2036.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2033.0,7.0,2036.0,-26.0,-26.0,33.0,59.0,2034.5,2033.8813559322034,-50.0,50.0,22.0,,,,,,,,,2033.9501446378115
RAINFOREST_RESIN,16600.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,25.0,,,,,,,,,10000.023294935088
SQUID_INK,16600.0,"[1848.0, 1847.0, nan, nan]","[7.0, 26.0, nan, nan]","[1850.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1848.0,7.0,1850.0,-26.0,-26.0,33.0,59.0,1849.0,1848.4406779661017,-50.0,50.0,-38.0,,,,,,,,,1851.4684588945997
KELP,16700.0,"[2032.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2032.0,25.0,2036.0,-25.0,-25.0,25.0,50.0,2034.0,2034.0,-50.0,50.0,22.0,,,,,,,,,2033.9511446378117
RAINFOREST_RESIN,16700.0,"[10002.0, 9998.0, 9995.0, nan]","[1.0, 2.0, 25.0, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",10002.0,1.0,10005.0,-25.0,-25.0,28.0,53.0,10003.5,9999.962264150943,-50.0,50.0,25.0,,,,,,,,,10000.021408142635
SQUID_INK,16700.0,"[1842.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1845.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1842.0,25.0,1845.0,-25.0,-25.0,25.0,50.0,1843.5,1843.5,-50.0,50.0,-12.0,,,,,,,,,1851.0674588945997
KELP,16800.0,"[2034.0, 2033.0, nan, nan]","[2.0, 27.0, nan, nan]","[2036.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2034.0,2.0,2036.0,-27.0,-27.0,29.0,56.0,2035.0,2034.482142857143,-50.0,50.0,22.0,,,,,,,,,2033.975251780669
RAINFOREST_RESIN,16800.0,"[10000.0, 9996.0, 9995.0, nan]","[2.0, 2.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -25.0, nan, nan]",10000.0,2.0,10004.0,-2.0,-27.0,29.0,56.0,10002.0,10000.0,-50.0,50.0,24.0,,,,,,,,,10000.022995444222
SQUID_INK,16800.0,"[1838.0, 1837.0, nan, nan]","[2.0, 27.0, nan, nan]","[1840.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1838.0,2.0,1840.0,-27.0,-27.0,29.0,56.0,1839.0,1838.482142857143,-50.0,50.0,13.0,,,,,,,,,1850.4423352682265
KELP,16900.0,"[2033.0, 2032.0, nan, nan]","[2.0, 22.0, nan, nan]","[2036.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2033.0,2.0,2036.0,-24.0,-24.0,24.0,48.0,2034.5,2034.0416666666667,-50.0,50.0,20.0,,,,,,,,,2033.9782279711449
RAINFOREST_RESIN,16900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,24.0,,,,,,,,,10000.02110865177
SQUID_INK,16900.0,"[1842.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1845.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1842.0,24.0,1845.0,-24.0,-24.0,24.0,48.0,1843.5,1843.5,-50.0,50.0,40.0,,,,,,,,,1849.9905495539406
KELP,17000.0,"[2033.0, 2032.0, nan, nan]","[2.0, 25.0, nan, nan]","[2036.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2033.0,2.0,2036.0,-26.0,-26.0,27.0,53.0,2034.5,2034.0,-50.0,50.0,20.0,,,,,,,,,2033.983400384938
RAINFOREST_RESIN,17000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,24.0,,,,,,,,,10000.02110865177
SQUID_INK,17000.0,"[1843.0, 1842.0, nan, nan]","[1.0, 26.0, nan, nan]","[1845.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1843.0,1.0,1845.0,-26.0,-26.0,27.0,53.0,1844.0,1843.4905660377358,-50.0,50.0,50.0,,,,,,,,,1849.666801993758
KELP,17100.0,"[2033.0, 2032.0, nan, nan]","[1.0, 26.0, nan, nan]","[2036.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2033.0,1.0,2036.0,-27.0,-27.0,27.0,54.0,2034.5,2034.0185185185185,-50.0,50.0,20.0,,,,,,,,,2033.9855167870544
RAINFOREST_RESIN,17100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,24.0,,,,,,,,,10000.023434233164
SQUID_INK,17100.0,"[1849.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1852.0, 1853.0, nan, nan]","[-1.0, -26.0, nan, nan]",1849.0,27.0,1852.0,-1.0,-27.0,27.0,54.0,1850.5,1850.9814814814815,-50.0,50.0,50.0,,,,,,,,,1849.640876067832
KELP,17200.0,"[2033.0, nan, nan, nan]","[33.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2033.0,33.0,2036.0,-28.0,-28.0,33.0,61.0,2034.5,2034.377049180328,-50.0,50.0,20.0,,,,,,,,,2034.0136285053304
RAINFOREST_RESIN,17200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,24.0,,,,,,,,,10000.016026825757
SQUID_INK,17200.0,"[1848.0, nan, nan, nan]","[33.0, nan, nan, nan]","[1851.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1848.0,33.0,1851.0,-28.0,-28.0,33.0,61.0,1849.5,1849.377049180328,-50.0,50.0,50.0,,,,,,,,,1849.6421359342562
KELP,17300.0,"[2033.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-6.0, -28.0, nan, nan]",2033.0,28.0,2035.0,-6.0,-34.0,28.0,62.0,2034.0,2034.5483870967741,-50.0,50.0,20.0,,,,,,,,,2034.042899712021
RAINFOREST_RESIN,17300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,24.0,,,,,,,,,10000.003299553031
SQUID_INK,17300.0,"[1848.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1850.0, 1851.0, nan, nan]","[-6.0, -28.0, nan, nan]",1848.0,28.0,1850.0,-6.0,-34.0,28.0,62.0,1849.0,1849.5483870967741,-50.0,50.0,50.0,,,,,,,,,1849.5417775113172
KELP,17400.0,"[2034.0, 2033.0, nan, nan]","[3.0, 27.0, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2034.0,3.0,2036.0,-25.0,-25.0,30.0,55.0,2035.0,2034.418181818182,-50.0,50.0,20.0,,,,,,,,,2034.06380880293
RAINFOREST_RESIN,17400.0,"[9995.0, nan, nan, nan]","[25.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-11.0, -25.0, nan, nan]",9995.0,25.0,9998.0,-11.0,-36.0,25.0,61.0,9996.5,9999.639344262296,-50.0,50.0,24.0,,,,,,,,,9999.985266766147
SQUID_INK,17400.0,"[1849.0, 1848.0, 1847.0, nan]","[3.0, 2.0, 25.0, nan]","[1851.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1849.0,3.0,1851.0,-25.0,-25.0,30.0,55.0,1850.0,1848.9636363636364,-50.0,50.0,50.0,,,,,,,,,1849.564959329499
KELP,17500.0,"[2033.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2033.0,28.0,2036.0,-28.0,-28.0,28.0,56.0,2034.5,2034.5,-50.0,50.0,20.0,,,,,,,,,2034.08880880293
RAINFOREST_RESIN,17500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 26.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -26.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.003299553031
SQUID_INK,17500.0,"[1848.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1851.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1848.0,28.0,1851.0,-28.0,-28.0,28.0,56.0,1849.5,1849.5,-50.0,50.0,50.0,,,,,,,,,1849.4649593294992
KELP,17600.0,"[2033.0, nan, nan, nan]","[33.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,33.0,2036.0,-30.0,-30.0,33.0,63.0,2034.5,2034.4285714285713,-50.0,50.0,20.0,,,,,,,,,2034.1102373743586
RAINFOREST_RESIN,17600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,35.0,,,,,,,,,10000.003299553031
SQUID_INK,17600.0,"[1849.0, 1848.0, nan, nan]","[3.0, 30.0, nan, nan]","[1851.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1849.0,3.0,1851.0,-30.0,-30.0,33.0,63.0,1850.0,1849.4761904761904,-50.0,50.0,50.0,,,,,,,,,1849.5637688533086
KELP,17700.0,"[2033.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2033.0,22.0,2036.0,-22.0,-22.0,22.0,44.0,2034.5,2034.5,-50.0,50.0,20.0,,,,,,,,,2034.1335980300962
RAINFOREST_RESIN,17700.0,"[9998.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10005.0, nan, nan, nan]","[-22.0, nan, nan, nan]",9998.0,2.0,10005.0,-22.0,-22.0,24.0,46.0,10001.5,9999.91304347826,-50.0,50.0,35.0,,,,,,,,,9999.998951726946
SQUID_INK,17700.0,"[1847.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1850.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1847.0,22.0,1850.0,-22.0,-22.0,22.0,44.0,1848.5,1848.5,-50.0,50.0,50.0,,,,,,,,,1849.563359017243
KELP,17800.0,"[2033.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2035.0, 2036.0, nan, nan]","[-5.0, -32.0, nan, nan]",2033.0,32.0,2035.0,-5.0,-37.0,32.0,69.0,2034.0,2034.536231884058,-50.0,50.0,20.0,,,,,,,,,2034.1620762909656
RAINFOREST_RESIN,17800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[9998.0, 10002.0, 10004.0, 10005.0]","[-3.0, -5.0, -2.0, -30.0]",9996.0,2.0,9998.0,-3.0,-40.0,32.0,72.0,9997.0,10000.055555555555,-50.0,50.0,35.0,,,,,,,,,10000.011406924077
SQUID_INK,17800.0,"[1848.0, nan, nan, nan]","[32.0, nan, nan, nan]","[1850.0, 1851.0, nan, nan]","[-5.0, -32.0, nan, nan]",1848.0,32.0,1850.0,-5.0,-37.0,32.0,69.0,1849.0,1849.536231884058,-50.0,50.0,50.0,,,,,,,,,1849.4201706114459
KELP,17900.0,"[2035.0, 2034.0, 2033.0, nan]","[1.0, 2.0, 21.0, nan]","[2036.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2035.0,1.0,2036.0,-21.0,-21.0,24.0,45.0,2035.5,2034.4888888888888,-50.0,50.0,20.0,,,,,,,,,2034.1898540687434
RAINFOREST_RESIN,17900.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[9998.0, 10002.0, 10005.0, nan]","[-1.0, -3.0, -21.0, nan]",9995.0,21.0,9998.0,-1.0,-25.0,21.0,46.0,9996.5,10000.08695652174,-50.0,50.0,38.0,,,,,,,,,9999.999754750164
SQUID_INK,17900.0,"[1849.0, 1848.0, 1847.0, nan]","[1.0, 2.0, 21.0, nan]","[1850.0, nan, nan, nan]","[-21.0, nan, nan, nan]",1849.0,1.0,1850.0,-21.0,-21.0,24.0,45.0,1849.5,1848.4888888888888,-50.0,50.0,50.0,,,,,,,,,1849.121281722557
KELP,18000.0,"[2033.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2033.0,24.0,2036.0,-24.0,-24.0,24.0,48.0,2034.5,2034.5,-50.0,50.0,19.0,,,,,,,,,2034.2148540687435
RAINFOREST_RESIN,18000.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,9999.999754750164
SQUID_INK,18000.0,"[1848.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1852.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1848.0,24.0,1852.0,-24.0,-24.0,24.0,48.0,1850.0,1850.0,-50.0,50.0,50.0,,,,,,,,,1848.7441983892236
KELP,18100.0,"[2033.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,30.0,2036.0,-30.0,-30.0,30.0,60.0,2034.5,2034.5,-50.0,50.0,19.0,,,,,,,,,2034.2390476171306
RAINFOREST_RESIN,18100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,9999.999754750163
SQUID_INK,18100.0,"[1842.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1845.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1842.0,30.0,1845.0,-30.0,-30.0,30.0,60.0,1843.5,1843.5,-50.0,50.0,50.0,,,,,,,,,1848.0418546392236
KELP,18200.0,"[2033.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2033.0,25.0,2036.0,-25.0,-25.0,25.0,50.0,2034.5,2034.5,-50.0,50.0,19.0,,,,,,,,,2034.2621608246777
RAINFOREST_RESIN,18200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-10.0, -2.0, -23.0, nan]",9996.0,2.0,10002.0,-10.0,-35.0,25.0,60.0,9999.0,10000.333333333334,-50.0,50.0,39.0,,,,,,,,,10000.009524865107
SQUID_INK,18200.0,"[1840.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1843.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1840.0,25.0,1843.0,-25.0,-25.0,25.0,50.0,1841.5,1841.5,-50.0,50.0,50.0,,,,,,,,,1847.3904395448837
KELP,18300.0,"[2033.0, nan, nan, nan]","[20.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-20.0, nan, nan, nan]",2033.0,20.0,2036.0,-20.0,-20.0,20.0,40.0,2034.5,2034.5,-50.0,50.0,19.0,,,,,,,,,2034.312160824678
RAINFOREST_RESIN,18300.0,"[9995.0, nan, nan, nan]","[20.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-20.0, nan, nan, nan]",9995.0,20.0,10005.0,-20.0,-20.0,20.0,40.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,10000.009524865107
SQUID_INK,18300.0,"[1839.0, nan, nan, nan]","[20.0, nan, nan, nan]","[1842.0, nan, nan, nan]","[-20.0, nan, nan, nan]",1839.0,20.0,1842.0,-20.0,-20.0,20.0,40.0,1840.5,1840.5,-50.0,50.0,50.0,,,,,,,,,1846.8165759085205
KELP,18400.0,"[2035.0, 2033.0, nan, nan]","[1.0, 22.0, nan, nan]","[2036.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2035.0,1.0,2036.0,-22.0,-22.0,23.0,45.0,2035.5,2034.5111111111112,-50.0,50.0,19.0,,,,,,,,,2034.3377163802336
RAINFOREST_RESIN,18400.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,9999.999524865107
SQUID_INK,18400.0,"[1840.0, 1839.0, 1838.0, nan]","[1.0, 1.0, 21.0, nan]","[1842.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1840.0,1.0,1842.0,-22.0,-22.0,23.0,45.0,1841.0,1840.0222222222221,-50.0,50.0,50.0,,,,,,,,,1846.3398181671723
KELP,18500.0,"[2033.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2033.0,22.0,2036.0,-23.0,-23.0,22.0,45.0,2034.5,2034.5333333333333,-50.0,50.0,18.0,,,,,,,,,2034.363271935789
RAINFOREST_RESIN,18500.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,9999.999524865107
SQUID_INK,18500.0,"[1840.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1843.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1840.0,22.0,1843.0,-23.0,-23.0,22.0,45.0,1841.5,1841.5333333333333,-50.0,50.0,50.0,,,,,,,,,1845.9420403893946
KELP,18600.0,"[2033.0, nan, nan, nan]","[13.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2033.0,13.0,2036.0,-22.0,-22.0,13.0,35.0,2034.5,2034.8857142857144,-50.0,50.0,18.0,,,,,,,,,2034.4134898534644
RAINFOREST_RESIN,18600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,39.0,,,,,,,,,9999.999524865107
SQUID_INK,18600.0,"[1836.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1837.0, 1840.0, nan, nan]","[-8.0, -22.0, nan, nan]",1836.0,21.0,1837.0,-8.0,-30.0,21.0,51.0,1836.5,1837.8823529411766,-50.0,50.0,50.0,,,,,,,,,1845.4141241381483
KELP,18700.0,"[2033.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2033.0,30.0,2036.0,-30.0,-30.0,30.0,60.0,2034.5,2034.5,-50.0,50.0,18.0,,,,,,,,,2034.4384898534645
RAINFOREST_RESIN,18700.0,"[10002.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",10002.0,1.0,10005.0,-30.0,-30.0,31.0,61.0,10003.5,10000.032786885246,-50.0,50.0,39.0,,,,,,,,,10000.003051001822
SQUID_INK,18700.0,"[1838.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1841.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1838.0,30.0,1841.0,-30.0,-30.0,30.0,60.0,1839.5,1839.5,-50.0,50.0,50.0,,,,,,,,,1845.2141241381482
KELP,18800.0,"[2033.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2033.0,24.0,2036.0,-24.0,-24.0,24.0,48.0,2034.5,2034.5,-50.0,50.0,18.0,,,,,,,,,2034.4393827106076
RAINFOREST_RESIN,18800.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-7.0, -24.0, nan, nan]",9995.0,24.0,10002.0,-7.0,-31.0,24.0,55.0,9998.5,10000.254545454545,-50.0,50.0,38.0,,,,,,,,,10000.015778274548
SQUID_INK,18800.0,"[1836.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1840.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1836.0,24.0,1840.0,-24.0,-24.0,24.0,48.0,1838.0,1838.0,-50.0,50.0,50.0,,,,,,,,,1845.190016995291
KELP,18900.0,"[2033.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2033.0,32.0,2036.0,-25.0,-25.0,32.0,57.0,2034.5,2034.3157894736842,-50.0,50.0,18.0,,,,,,,,,2034.4530888509585
RAINFOREST_RESIN,18900.0,"[10002.0, 9995.0, nan, nan]","[1.0, 25.0, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",10002.0,1.0,10005.0,-25.0,-25.0,26.0,51.0,10003.5,10000.039215686274,-50.0,50.0,38.0,,,,,,,,,10000.017739058861
SQUID_INK,18900.0,"[1830.0, nan, nan, nan]","[32.0, nan, nan, nan]","[1833.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1830.0,32.0,1833.0,-25.0,-25.0,32.0,57.0,1831.5,1831.3157894736842,-50.0,50.0,50.0,,,,,,,,,1844.5808064689754
KELP,19000.0,"[2033.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2033.0,31.0,2036.0,-31.0,-31.0,31.0,62.0,2034.5,2034.5,-50.0,50.0,18.0,,,,,,,,,2034.4780888509583
RAINFOREST_RESIN,19000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,37.0,,,,,,,,,10000.017739058861
SQUID_INK,19000.0,"[1828.0, nan, nan, nan]","[31.0, nan, nan, nan]","[1831.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1828.0,31.0,1831.0,-31.0,-31.0,31.0,62.0,1829.5,1829.5,-50.0,50.0,50.0,,,,,,,,,1843.8812781670888
KELP,19100.0,"[2033.0, nan, nan, nan]","[23.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2033.0,23.0,2036.0,-23.0,-23.0,23.0,46.0,2034.5,2034.5,-50.0,50.0,18.0,,,,,,,,,2034.5021629250325
RAINFOREST_RESIN,19100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,37.0,,,,,,,,,10000.017739058861
SQUID_INK,19100.0,"[1821.0, nan, nan, nan]","[23.0, nan, nan, nan]","[1824.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1821.0,23.0,1824.0,-23.0,-23.0,23.0,46.0,1822.5,1822.5,-50.0,50.0,50.0,,,,,,,,,1842.4572040930148
KELP,19200.0,"[2033.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2033.0,26.0,2036.0,-26.0,-26.0,26.0,52.0,2034.5,2034.5,-50.0,50.0,18.0,,,,,,,,,2034.508310466016
RAINFOREST_RESIN,19200.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9995.0,26.0,10002.0,-1.0,-27.0,26.0,53.0,9998.5,10000.037735849057,-50.0,50.0,37.0,,,,,,,,,10000.019625851315
SQUID_INK,19200.0,"[1823.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1826.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1823.0,26.0,1826.0,-26.0,-26.0,26.0,52.0,1824.5,1824.5,-50.0,50.0,50.0,,,,,,,,,1841.2133516339982
KELP,19300.0,"[2033.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2033.0,25.0,2036.0,-25.0,-25.0,25.0,50.0,2034.5,2034.5,-50.0,50.0,18.0,,,,,,,,,2034.5058911111773
RAINFOREST_RESIN,19300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[9998.0, 10004.0, 10005.0, nan]","[-6.0, -2.0, -23.0, nan]",9996.0,2.0,9998.0,-6.0,-31.0,25.0,56.0,9997.0,9999.785714285714,-50.0,50.0,37.0,,,,,,,,,10000.008911565601
SQUID_INK,19300.0,"[1825.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1828.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1825.0,25.0,1828.0,-25.0,-25.0,25.0,50.0,1826.5,1826.5,-50.0,50.0,50.0,,,,,,,,,1840.0609322791595
KELP,19400.0,"[2033.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2036.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2033.0,26.0,2036.0,-26.0,-26.0,26.0,52.0,2034.5,2034.5,-50.0,50.0,18.0,,,,,,,,,2034.5099820202681
RAINFOREST_RESIN,19400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-5.0, -2.0, -24.0, nan]",9996.0,2.0,10002.0,-5.0,-31.0,26.0,57.0,9999.0,10000.17543859649,-50.0,50.0,43.0,,,,,,,,,10000.03571628231
SQUID_INK,19400.0,"[1829.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1832.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1829.0,26.0,1832.0,-26.0,-26.0,26.0,52.0,1830.5,1830.5,-50.0,50.0,50.0,,,,,,,,,1839.1377504609777
